origin,destination,month,passengers,year
MIA,JFK,11,52274.0,2011
MIA,JFK,12,47351.0,2011
MIA,LAS,1,12585.0,2011
MIA,LAS,2,11608.0,2011
MIA,LAS,3,12886.0,2011
MIA,LAS,4,13539.0,2011
MIA,LAS,5,14392.0,2011
MIA,LAS,6,13140.0,2011
MIA,LAS,7,13604.0,2011
MIA,LAS,8,13082.0,2011
MIA,LAS,9,12805.0,2011
MIA,LAS,10,13931.0,2011
MIA,LAS,11,12662.0,2011
MIA,LAS,12,12686.0,2011
MIA,LAX,1,40495.0,2011
MIA,LAX,2,33727.0,2011
MIA,LAX,3,36500.0,2011
MIA,LAX,4,43400.0,2011
MIA,LAX,5,45319.0,2011
MIA,LAX,6,45861.0,2011
MIA,LAX,7,48951.0,2011
MIA,LAX,8,46163.0,2011
MIA,LAX,9,36693.0,2011
MIA,LAX,10,40593.0,2011
MIA,LAX,11,39858.0,2011
MIA,LAX,12,45120.0,2011
MIA,LGA,1,48068.0,2011
MIA,LGA,2,37433.0,2011
MIA,LGA,3,48778.0,2011
MIA,LGA,4,50435.0,2011
MIA,LGA,5,48047.0,2011
MIA,LGA,6,44622.0,2011
MIA,LGA,7,49963.0,2011
MIA,LGA,8,44251.0,2011
MIA,LGA,9,36565.0,2011
MIA,LGA,10,36331.0,2011
MIA,LGA,11,41966.0,2011
MIA,LGA,12,45811.0,2011
MIA,MCO,1,39039.0,2011
MIA,MCO,2,34570.0,2011
MIA,MCO,3,37664.0,2011
MIA,MCO,4,41165.0,2011
MIA,MCO,5,38465.0,2011
MIA,MCO,6,39200.0,2011
MIA,MCO,7,43363.0,2011
MIA,MCO,8,40488.0,2011
MIA,MCO,9,38037.0,2011
MIA,MCO,10,41562.0,2011
MIA,MCO,11,39733.0,2011
MIA,MCO,12,46084.0,2011
MIA,MIA,1,64.0,2011
MIA,MIA,5,15.0,2011
MIA,MIA,6,150.0,2011
MIA,MIA,7,285.0,2011
MIA,MIA,8,176.0,2011
MIA,MIA,12,65.0,2011
MIA,MSP,1,13675.0,2011
MIA,MSP,2,12323.0,2011
MIA,MSP,3,15174.0,2011
MIA,MSP,4,12911.0,2011
MIA,MSP,5,10359.0,2011
MIA,MSP,6,11011.0,2011
MIA,MSP,7,11129.0,2011
MIA,MSP,8,9042.0,2011
MIA,MSP,9,5197.0,2011
MIA,MSP,10,7122.0,2011
MIA,MSP,11,7985.0,2011
MIA,MSP,12,9185.0,2011
MIA,ORD,1,51394.0,2011
MIA,ORD,2,45368.0,2011
MIA,ORD,3,55373.0,2011
MIA,ORD,4,52976.0,2011
MIA,ORD,5,51107.0,2011
MIA,ORD,6,50010.0,2011
MIA,ORD,7,50709.0,2011
MIA,ORD,8,49745.0,2011
MIA,ORD,9,40108.0,2011
MIA,ORD,10,41578.0,2011
MIA,ORD,11,43745.0,2011
MIA,ORD,12,46209.0,2011
MIA,PHL,1,21258.0,2011
MIA,PHL,2,18811.0,2011
MIA,PHL,3,25775.0,2011
MIA,PHL,4,23923.0,2011
MIA,PHL,5,22916.0,2011
MIA,PHL,6,18695.0,2011
MIA,PHL,7,19435.0,2011
MIA,PHL,8,20287.0,2011
MIA,PHL,9,16691.0,2011
MIA,PHL,10,19394.0,2011
MIA,PHL,11,20451.0,2011
MIA,PHL,12,19436.0,2011
MIA,PHX,1,3945.0,2011
MIA,PHX,2,3643.0,2011
MIA,PHX,3,3757.0,2011
MIA,PHX,4,3773.0,2011
MIA,PHX,5,4152.0,2011
MIA,PHX,6,4143.0,2011
MIA,PHX,7,4360.0,2011
MIA,PHX,8,3660.0,2011
MIA,PHX,9,3194.0,2011
MIA,PHX,10,4128.0,2011
MIA,PHX,11,3926.0,2011
MIA,PHX,12,3925.0,2011
MIA,SEA,1,4393.0,2011
MIA,SEA,2,3792.0,2011
MIA,SEA,3,4440.0,2011
MIA,SEA,4,4197.0,2011
MIA,SEA,5,4299.0,2011
MIA,SEA,6,4272.0,2011
MIA,SEA,7,4496.0,2011
MIA,SEA,8,4341.0,2011
MIA,SEA,9,3538.0,2011
MIA,SEA,10,3797.0,2011
MIA,SEA,11,4116.0,2011
MIA,SEA,12,4434.0,2011
MIA,SFO,1,16301.0,2011
MIA,SFO,2,13835.0,2011
MIA,SFO,3,15643.0,2011
MIA,SFO,4,15715.0,2011
MIA,SFO,5,16410.0,2011
MIA,SFO,6,15386.0,2011
MIA,SFO,7,16268.0,2011
MIA,SFO,8,15328.0,2011
MIA,SFO,9,13619.0,2011
MIA,SFO,10,15121.0,2011
MIA,SFO,11,15278.0,2011
MIA,SFO,12,16171.0,2011
MSP,ATL,1,58423.0,2011
MSP,ATL,2,57831.0,2011
MSP,ATL,3,71591.0,2011
MSP,ATL,4,60425.0,2011
MSP,ATL,5,62354.0,2011
MSP,ATL,6,66678.0,2011
MSP,ATL,7,70436.0,2011
MSP,ATL,8,70757.0,2011
MSP,ATL,9,59491.0,2011
MSP,ATL,10,62169.0,2011
MSP,ATL,11,60769.0,2011
MSP,ATL,12,60474.0,2011
MSP,BOS,1,13363.0,2011
MSP,BOS,2,11454.0,2011
MSP,BOS,3,17232.0,2011
MSP,BOS,4,17304.0,2011
MSP,BOS,5,22305.0,2011
MSP,BOS,6,25779.0,2011
MSP,BOS,7,27175.0,2011
MSP,BOS,8,27266.0,2011
MSP,BOS,9,22706.0,2011
MSP,BOS,10,21431.0,2011
MSP,BOS,11,18916.0,2011
MSP,BOS,12,16902.0,2011
MSP,CLT,1,13885.0,2011
MSP,CLT,2,14121.0,2011
MSP,CLT,3,18882.0,2011
MSP,CLT,4,15216.0,2011
MSP,CLT,5,16445.0,2011
MSP,CLT,6,18552.0,2011
MSP,CLT,7,19943.0,2011
MSP,CLT,8,20541.0,2011
MSP,CLT,9,18638.0,2011
MSP,CLT,10,20095.0,2011
MSP,CLT,11,18653.0,2011
MSP,CLT,12,17311.0,2011
MSP,DEN,1,56430.0,2011
MSP,DEN,2,52909.0,2011
MSP,DEN,3,66710.0,2011
MSP,DEN,4,56161.0,2011
MSP,DEN,5,64268.0,2011
MSP,DEN,6,73063.0,2011
MSP,DEN,7,80780.0,2011
MSP,DEN,8,80132.0,2011
MSP,DEN,9,64247.0,2011
MSP,DEN,10,62633.0,2011
MSP,DEN,11,57556.0,2011
MSP,DEN,12,60572.0,2011
MSP,DFW,1,28802.0,2011
MSP,DFW,2,27805.0,2011
MSP,DFW,3,35624.0,2011
MSP,DFW,4,28513.0,2011
MSP,DFW,5,32191.0,2011
MSP,DFW,6,34358.0,2011
MSP,DFW,7,35793.0,2011
MSP,DFW,8,35236.0,2011
MSP,DFW,9,29291.0,2011
MSP,DFW,10,31025.0,2011
MSP,DFW,11,26623.0,2011
MSP,DFW,12,26741.0,2011
MSP,DTW,1,25084.0,2011
MSP,DTW,2,23334.0,2011
MSP,DTW,3,33779.0,2011
MSP,DTW,4,31088.0,2011
MSP,DTW,5,32181.0,2011
MSP,DTW,6,34160.0,2011
MSP,DTW,7,36639.0,2011
MSP,DTW,8,37150.0,2011
MSP,DTW,9,33642.0,2011
MSP,DTW,10,33897.0,2011
MSP,DTW,11,31864.0,2011
MSP,DTW,12,30815.0,2011
MSP,EWR,1,10427.0,2011
MSP,EWR,2,8249.0,2011
MSP,EWR,3,12856.0,2011
MSP,EWR,4,13087.0,2011
MSP,EWR,5,15722.0,2011
MSP,EWR,6,18316.0,2011
MSP,EWR,7,20221.0,2011
MSP,EWR,8,19825.0,2011
MSP,EWR,9,16041.0,2011
MSP,EWR,10,14663.0,2011
MSP,EWR,11,14341.0,2011
MSP,EWR,12,13278.0,2011
MSP,IAH,1,14270.0,2011
MSP,IAH,2,13648.0,2011
MSP,IAH,3,17803.0,2011
MSP,IAH,4,12240.0,2011
MSP,IAH,5,12774.0,2011
MSP,IAH,6,14430.0,2011
MSP,IAH,7,16889.0,2011
MSP,IAH,8,15630.0,2011
MSP,IAH,9,11293.0,2011
MSP,IAH,10,12226.0,2011
MSP,IAH,11,12048.0,2011
MSP,IAH,12,12354.0,2011
MSP,JFK,1,6303.0,2011
MSP,JFK,2,5317.0,2011
MSP,JFK,3,7516.0,2011
MSP,JFK,4,10310.0,2011
MSP,JFK,5,13849.0,2011
MSP,JFK,6,15041.0,2011
MSP,JFK,7,15351.0,2011
MSP,JFK,8,15422.0,2011
MSP,JFK,9,14043.0,2011
MSP,JFK,10,13435.0,2011
MSP,JFK,11,12552.0,2011
MSP,JFK,12,12239.0,2011
MSP,LAS,1,35899.0,2011
MSP,LAS,2,33285.0,2011
MSP,LAS,3,40907.0,2011
MSP,LAS,4,34133.0,2011
MSP,LAS,5,34245.0,2011
MSP,LAS,6,30479.0,2011
MSP,LAS,7,30613.0,2011
MSP,LAS,8,30951.0,2011
MSP,LAS,9,31565.0,2011
MSP,LAS,10,34664.0,2011
MSP,LAS,11,30230.0,2011
MSP,LAS,12,28993.0,2011
MSP,LAX,1,29206.0,2011
MSP,LAX,2,26615.0,2011
MSP,LAX,3,32451.0,2011
MSP,LAX,4,29323.0,2011
MSP,LAX,5,33839.0,2011
MSP,LAX,6,39310.0,2011
MSP,LAX,7,46626.0,2011
MSP,LAX,8,44126.0,2011
MSP,LAX,9,33112.0,2011
MSP,LAX,10,35297.0,2011
MSP,LAX,11,33404.0,2011
MSP,LAX,12,31793.0,2011
MSP,LGA,1,18648.0,2011
MSP,LGA,2,17258.0,2011
MSP,LGA,3,25183.0,2011
MSP,LGA,4,24519.0,2011
MSP,LGA,5,31230.0,2011
MSP,LGA,6,31839.0,2011
MSP,LGA,7,31612.0,2011
MSP,LGA,8,31772.0,2011
MSP,LGA,9,28447.0,2011
MSP,LGA,10,27989.0,2011
MSP,LGA,11,26004.0,2011
MSP,LGA,12,25291.0,2011
MSP,MCO,1,36894.0,2011
MSP,MCO,2,36782.0,2011
MSP,MCO,3,45759.0,2011
MSP,MCO,4,33943.0,2011
MSP,MCO,5,29388.0,2011
MSP,MCO,6,25772.0,2011
MSP,MCO,7,24814.0,2011
MSP,MCO,8,23526.0,2011
MSP,MCO,9,18997.0,2011
MSP,MCO,10,24517.0,2011
MSP,MCO,11,30151.0,2011
MSP,MCO,12,36648.0,2011
MSP,MIA,1,13549.0,2011
MSP,MIA,2,13488.0,2011
MSP,MIA,3,15028.0,2011
MSP,MIA,4,10961.0,2011
MSP,MIA,5,9077.0,2011
MSP,MIA,6,10420.0,2011
MSP,MIA,7,10322.0,2011
MSP,MIA,8,7339.0,2011
MSP,MIA,9,4303.0,2011
MSP,MIA,10,6686.0,2011
MSP,MIA,11,7922.0,2011
MSP,MIA,12,10755.0,2011
MSP,MSP,3,71.0,2011
MSP,MSP,5,40.0,2011
MSP,ORD,1,48821.0,2011
MSP,ORD,2,44358.0,2011
MSP,ORD,3,62749.0,2011
MSP,ORD,4,55771.0,2011
MSP,ORD,5,60412.0,2011
MSP,ORD,6,67868.0,2011
MSP,ORD,7,67173.0,2011
MSP,ORD,8,71973.0,2011
MSP,ORD,9,65885.0,2011
MSP,ORD,10,68013.0,2011
MSP,ORD,11,57321.0,2011
MSP,ORD,12,47623.0,2011
MSP,PHL,1,18824.0,2011
MSP,PHL,2,16277.0,2011
MSP,PHL,3,23090.0,2011
MSP,PHL,4,21809.0,2011
MSP,PHL,5,23183.0,2011
MSP,PHL,6,24694.0,2011
MSP,PHL,7,27912.0,2011
MSP,PHL,8,27478.0,2011
MSP,PHL,9,25677.0,2011
MSP,PHL,10,24858.0,2011
MSP,PHL,11,23049.0,2011
MSP,PHL,12,20394.0,2011
MSP,PHX,1,55817.0,2011
MSP,PHX,2,54168.0,2011
MSP,PHX,3,72206.0,2011
MSP,PHX,4,49576.0,2011
MSP,PHX,5,50928.0,2011
MSP,PHX,6,48904.0,2011
MSP,PHX,7,50317.0,2011
MSP,PHX,8,46248.0,2011
MSP,PHX,9,46127.0,2011
MSP,PHX,10,51890.0,2011
MSP,PHX,11,48616.0,2011
MSP,PHX,12,50457.0,2011
MSP,SEA,1,31730.0,2011
MSP,SEA,2,26759.0,2011
MSP,SEA,3,32846.0,2011
MSP,SEA,4,33578.0,2011
MSP,SEA,5,40942.0,2011
MSP,SEA,6,53474.0,2011
MSP,SEA,7,62099.0,2011
MSP,SEA,8,56775.0,2011
MSP,SEA,9,42748.0,2011
MSP,SEA,10,39704.0,2011
MSP,SEA,11,38174.0,2011
MSP,SEA,12,39517.0,2011
MSP,SFO,1,21836.0,2011
MSP,SFO,2,19021.0,2011
MSP,SFO,3,24856.0,2011
MSP,SFO,4,24717.0,2011
MSP,SFO,5,30536.0,2011
MSP,SFO,6,36532.0,2011
MSP,SFO,7,41013.0,2011
MSP,SFO,8,40719.0,2011
MSP,SFO,9,30064.0,2011
MSP,SFO,10,29160.0,2011
MSP,SFO,11,26329.0,2011
MSP,SFO,12,25083.0,2011
ORD,ATL,1,43177.0,2011
ORD,ATL,2,42163.0,2011
ORD,ATL,3,58460.0,2011
ORD,ATL,4,55809.0,2011
ORD,ATL,5,59353.0,2011
ORD,ATL,6,61006.0,2011
ORD,ATL,7,62271.0,2011
ORD,ATL,8,60363.0,2011
ORD,ATL,9,55329.0,2011
ORD,ATL,10,62033.0,2011
ORD,ATL,11,54978.0,2011
ORD,ATL,12,50748.0,2011
ORD,BOS,1,46770.0,2011
ORD,BOS,2,41152.0,2011
ORD,BOS,3,60578.0,2011
ORD,BOS,4,63995.0,2011
ORD,BOS,5,71675.0,2011
ORD,BOS,6,76903.0,2011
ORD,BOS,7,80946.0,2011
ORD,BOS,8,81231.0,2011
ORD,BOS,9,79592.0,2011
ORD,BOS,10,82333.0,2011
ORD,BOS,11,68861.0,2011
ORD,BOS,12,55618.0,2011
ORD,CLT,1,37934.0,2011
ORD,CLT,2,35858.0,2011
ORD,CLT,3,47155.0,2011
ORD,CLT,4,42533.0,2011
ORD,CLT,5,45853.0,2011
ORD,CLT,6,48010.0,2011
ORD,CLT,7,50421.0,2011
ORD,CLT,8,48385.0,2011
ORD,CLT,9,42588.0,2011
ORD,CLT,10,47764.0,2011
ORD,CLT,11,46657.0,2011
ORD,CLT,12,46749.0,2011
ORD,DEN,1,49281.0,2011
ORD,DEN,2,44139.0,2011
ORD,DEN,3,56191.0,2011
ORD,DEN,4,50720.0,2011
ORD,DEN,5,55916.0,2011
ORD,DEN,6,65348.0,2011
ORD,DEN,7,68482.0,2011
ORD,DEN,8,67123.0,2011
ORD,DEN,9,52580.0,2011
ORD,DEN,10,54387.0,2011
ORD,DEN,11,48983.0,2011
ORD,DEN,12,52828.0,2011
ORD,DFW,1,63574.0,2011
ORD,DFW,2,56359.0,2011
ORD,DFW,3,72875.0,2011
ORD,DFW,4,68857.0,2011
ORD,DFW,5,70723.0,2011
ORD,DFW,6,78511.0,2011
ORD,DFW,7,85015.0,2011
ORD,DFW,8,85858.0,2011
ORD,DFW,9,82965.0,2011
ORD,DFW,10,89671.0,2011
ORD,DFW,11,80231.0,2011
ORD,DFW,12,82411.0,2011
ORD,DTW,1,31240.0,2011
ORD,DTW,2,28160.0,2011
ORD,DTW,3,36224.0,2011
ORD,DTW,4,34036.0,2011
ORD,DTW,5,37434.0,2011
ORD,DTW,6,37941.0,2011
ORD,DTW,7,38708.0,2011
ORD,DTW,8,43685.0,2011
ORD,DTW,9,44730.0,2011
ORD,DTW,10,46265.0,2011
ORD,DTW,11,44319.0,2011
ORD,DTW,12,41507.0,2011
ORD,EWR,1,32907.0,2011
ORD,EWR,2,31240.0,2011
ORD,EWR,3,49487.0,2011
ORD,EWR,4,51911.0,2011
ORD,EWR,5,63765.0,2011
ORD,EWR,6,66201.0,2011
ORD,EWR,7,63193.0,2011
ORD,EWR,8,58495.0,2011
ORD,EWR,9,54561.0,2011
ORD,EWR,10,54174.0,2011
ORD,EWR,11,50115.0,2011
ORD,EWR,12,47585.0,2011
ORD,IAH,1,40132.0,2011
ORD,IAH,2,36705.0,2011
ORD,IAH,3,53649.0,2011
ORD,IAH,4,45645.0,2011
ORD,IAH,5,50482.0,2011
ORD,IAH,6,54008.0,2011
ORD,IAH,7,58632.0,2011
ORD,IAH,8,53460.0,2011
ORD,IAH,9,45612.0,2011
ORD,IAH,10,52765.0,2011
ORD,IAH,11,50161.0,2011
ORD,IAH,12,52482.0,2011
ORD,JFK,1,11969.0,2011
ORD,JFK,2,10377.0,2011
ORD,JFK,3,17021.0,2011
ORD,JFK,4,12924.0,2011
ORD,JFK,5,17912.0,2011
ORD,JFK,6,18906.0,2011
ORD,JFK,7,19474.0,2011
ORD,JFK,8,17889.0,2011
ORD,JFK,9,18098.0,2011
ORD,JFK,10,16807.0,2011
ORD,JFK,11,13220.0,2011
ORD,JFK,12,13791.0,2011
ORD,LAS,1,42286.0,2011
ORD,LAS,2,40721.0,2011
ORD,LAS,3,58639.0,2011
ORD,LAS,4,54798.0,2011
ORD,LAS,5,59723.0,2011
ORD,LAS,6,54347.0,2011
ORD,LAS,7,59610.0,2011
ORD,LAS,8,57052.0,2011
ORD,LAS,9,61352.0,2011
ORD,LAS,10,60903.0,2011
ORD,LAS,11,46094.0,2011
ORD,LAS,12,41916.0,2011
ORD,LAX,1,74832.0,2011
ORD,LAX,2,65537.0,2011
ORD,LAX,3,83422.0,2011
ORD,LAX,4,84611.0,2011
ORD,LAX,5,95855.0,2011
ORD,LAX,6,101910.0,2011
ORD,LAX,7,109224.0,2011
ORD,LAX,8,109056.0,2011
ORD,LAX,9,98975.0,2011
ORD,LAX,10,103751.0,2011
ORD,LAX,11,89551.0,2011
ORD,LAX,12,96317.0,2011
ORD,LGA,1,80912.0,2011
ORD,LGA,2,76105.0,2011
ORD,LGA,3,105720.0,2011
ORD,LGA,4,104251.0,2011
ORD,LGA,5,114239.0,2011
ORD,LGA,6,114452.0,2011
ORD,LGA,7,111575.0,2011
ORD,LGA,8,111698.0,2011
ORD,LGA,9,120646.0,2011
ORD,LGA,10,124995.0,2011
ORD,LGA,11,121245.0,2011
ORD,LGA,12,107705.0,2011
ORD,MCO,1,36957.0,2011
ORD,MCO,2,37188.0,2011
ORD,MCO,3,46289.0,2011
ORD,MCO,4,34708.0,2011
ORD,MCO,5,33872.0,2011
ORD,MCO,6,32838.0,2011
ORD,MCO,7,33684.0,2011
ORD,MCO,8,30605.0,2011
ORD,MCO,9,28539.0,2011
ORD,MCO,10,33993.0,2011
ORD,MCO,11,35759.0,2011
ORD,MCO,12,43397.0,2011
ORD,MIA,1,47742.0,2011
ORD,MIA,2,46113.0,2011
ORD,MIA,3,56570.0,2011
ORD,MIA,4,49213.0,2011
ORD,MIA,5,49229.0,2011
ORD,MIA,6,50696.0,2011
ORD,MIA,7,50613.0,2011
ORD,MIA,8,43874.0,2011
ORD,MIA,9,40780.0,2011
ORD,MIA,10,43394.0,2011
ORD,MIA,11,45659.0,2011
ORD,MIA,12,55551.0,2011
ORD,MSP,1,48451.0,2011
ORD,MSP,2,44967.0,2011
ORD,MSP,3,63153.0,2011
ORD,MSP,4,57155.0,2011
ORD,MSP,5,62335.0,2011
ORD,MSP,6,69526.0,2011
ORD,MSP,7,67969.0,2011
ORD,MSP,8,70128.0,2011
ORD,MSP,9,64211.0,2011
ORD,MSP,10,67090.0,2011
ORD,MSP,11,57216.0,2011
ORD,MSP,12,49579.0,2011
ORD,ORD,1,113.0,2011
ORD,ORD,2,76.0,2011
ORD,ORD,3,95.0,2011
ORD,ORD,4,424.0,2011
ORD,ORD,5,164.0,2011
ORD,ORD,10,57.0,2011
ORD,PHL,1,45741.0,2011
ORD,PHL,2,39960.0,2011
ORD,PHL,3,59465.0,2011
ORD,PHL,4,54239.0,2011
ORD,PHL,5,58660.0,2011
ORD,PHL,6,59851.0,2011
ORD,PHL,7,59849.0,2011
ORD,PHL,8,59046.0,2011
ORD,PHL,9,58076.0,2011
ORD,PHL,10,61191.0,2011
ORD,PHL,11,55402.0,2011
ORD,PHL,12,48154.0,2011
ORD,PHX,1,49480.0,2011
ORD,PHX,2,46663.0,2011
ORD,PHX,3,64640.0,2011
ORD,PHX,4,52512.0,2011
ORD,PHX,5,54892.0,2011
ORD,PHX,6,47658.0,2011
ORD,PHX,7,50156.0,2011
ORD,PHX,8,48606.0,2011
ORD,PHX,9,48200.0,2011
ORD,PHX,10,53317.0,2011
ORD,PHX,11,50951.0,2011
ORD,PHX,12,51109.0,2011
ORD,SEA,1,42835.0,2011
ORD,SEA,2,36448.0,2011
ORD,SEA,3,50473.0,2011
ORD,SEA,4,57322.0,2011
ORD,SEA,5,62617.0,2011
ORD,SEA,6,64077.0,2011
ORD,SEA,7,67011.0,2011
ORD,SEA,8,66133.0,2011
ORD,SEA,9,58266.0,2011
ORD,SEA,10,58625.0,2011
ORD,SEA,11,49742.0,2011
ORD,SEA,12,49717.0,2011
ORD,SFO,1,64155.0,2011
ORD,SFO,2,53997.0,2011
ORD,SFO,3,66540.0,2011
ORD,SFO,4,65002.0,2011
ORD,SFO,5,80565.0,2011
ORD,SFO,6,103479.0,2011
ORD,SFO,7,106735.0,2011
ORD,SFO,8,105967.0,2011
ORD,SFO,9,93481.0,2011
ORD,SFO,10,97208.0,2011
ORD,SFO,11,86865.0,2011
ORD,SFO,12,86238.0,2011
PHL,ATL,1,51415.0,2011
PHL,ATL,2,49847.0,2011
PHL,ATL,3,63039.0,2011
PHL,ATL,4,64146.0,2011
PHL,ATL,5,72335.0,2011
PHL,ATL,6,71947.0,2011
PHL,ATL,7,74109.0,2011
PHL,ATL,8,74793.0,2011
PHL,ATL,9,67752.0,2011
PHL,ATL,10,71816.0,2011
PHL,ATL,11,69828.0,2011
PHL,ATL,12,62797.0,2011
PHL,BOS,1,37893.0,2011
PHL,BOS,2,36605.0,2011
PHL,BOS,3,50795.0,2011
PHL,BOS,4,50187.0,2011
PHL,BOS,5,50843.0,2011
PHL,BOS,6,51591.0,2011
PHL,BOS,7,53362.0,2011
PHL,BOS,8,53110.0,2011
PHL,BOS,9,52385.0,2011
PHL,BOS,10,57216.0,2011
PHL,BOS,11,53997.0,2011
PHL,BOS,12,43644.0,2011
PHL,CLT,1,24935.0,2011
PHL,CLT,2,27226.0,2011
PHL,CLT,3,33432.0,2011
PHL,CLT,4,33873.0,2011
PHL,CLT,5,37777.0,2011
PHL,CLT,6,35775.0,2011
PHL,CLT,7,35847.0,2011
PHL,CLT,8,36584.0,2011
PHL,CLT,9,31158.0,2011
PHL,CLT,10,33037.0,2011
PHL,CLT,11,33335.0,2011
PHL,CLT,12,30631.0,2011
PHL,DEN,1,25270.0,2011
PHL,DEN,2,23244.0,2011
PHL,DEN,3,28689.0,2011
PHL,DEN,4,26598.0,2011
PHL,DEN,5,32997.0,2011
PHL,DEN,6,33991.0,2011
PHL,DEN,7,35074.0,2011
PHL,DEN,8,33936.0,2011
PHL,DEN,9,31429.0,2011
PHL,DEN,10,31238.0,2011
PHL,DEN,11,29145.0,2011
PHL,DEN,12,32697.0,2011
PHL,DFW,1,31457.0,2011
PHL,DFW,2,28057.0,2011
PHL,DFW,3,34861.0,2011
PHL,DFW,4,33662.0,2011
PHL,DFW,5,34387.0,2011
PHL,DFW,6,36089.0,2011
PHL,DFW,7,37433.0,2011
PHL,DFW,8,36239.0,2011
PHL,DFW,9,32570.0,2011
PHL,DFW,10,35280.0,2011
PHL,DFW,11,33666.0,2011
PHL,DFW,12,33894.0,2011
PHL,DTW,1,22068.0,2011
PHL,DTW,2,18994.0,2011
PHL,DTW,3,25089.0,2011
PHL,DTW,4,26861.0,2011
PHL,DTW,5,30033.0,2011
PHL,DTW,6,30299.0,2011
PHL,DTW,7,31324.0,2011
PHL,DTW,8,29548.0,2011
PHL,DTW,9,28037.0,2011
PHL,DTW,10,29092.0,2011
PHL,DTW,11,28068.0,2011
PHL,DTW,12,24771.0,2011
PHL,EWR,1,6508.0,2011
PHL,EWR,2,6093.0,2011
PHL,EWR,3,7896.0,2011
PHL,EWR,4,7208.0,2011
PHL,EWR,5,8183.0,2011
PHL,EWR,6,8397.0,2011
PHL,EWR,7,8217.0,2011
PHL,EWR,8,7213.0,2011
PHL,EWR,9,7546.0,2011
PHL,EWR,10,7764.0,2011
PHL,EWR,11,7637.0,2011
PHL,EWR,12,9083.0,2011
PHL,IAH,1,22393.0,2011
PHL,IAH,2,20185.0,2011
PHL,IAH,3,25437.0,2011
PHL,IAH,4,21490.0,2011
PHL,IAH,5,25559.0,2011
PHL,IAH,6,26432.0,2011
PHL,IAH,7,26744.0,2011
PHL,IAH,8,26867.0,2011
PHL,IAH,9,23503.0,2011
PHL,IAH,10,26147.0,2011
PHL,IAH,11,25383.0,2011
PHL,IAH,12,25565.0,2011
PHL,JFK,1,658.0,2011
PHL,JFK,2,657.0,2011
PHL,JFK,3,1004.0,2011
PHL,JFK,4,1093.0,2011
PHL,JFK,5,1263.0,2011
PHL,JFK,6,1127.0,2011
PHL,JFK,7,1262.0,2011
PHL,JFK,8,1000.0,2011
PHL,JFK,9,1054.0,2011
PHL,JFK,10,1195.0,2011
PHL,JFK,11,1067.0,2011
PHL,JFK,12,1039.0,2011
PHL,LAS,1,24570.0,2011
PHL,LAS,2,23054.0,2011
PHL,LAS,3,26033.0,2011
PHL,LAS,4,20935.0,2011
PHL,LAS,5,28964.0,2011
PHL,LAS,6,27718.0,2011
PHL,LAS,7,27595.0,2011
PHL,LAS,8,26649.0,2011
PHL,LAS,9,25059.0,2011
PHL,LAS,10,26088.0,2011
PHL,LAS,11,21322.0,2011
PHL,LAS,12,21498.0,2011
PHL,LAX,1,22163.0,2011
PHL,LAX,2,18233.0,2011
PHL,LAX,3,24766.0,2011
PHL,LAX,4,25843.0,2011
PHL,LAX,5,30982.0,2011
PHL,LAX,6,32178.0,2011
PHL,LAX,7,34820.0,2011
PHL,LAX,8,33253.0,2011
PHL,LAX,9,25821.0,2011
PHL,LAX,10,23987.0,2011
PHL,LAX,11,23494.0,2011
PHL,LAX,12,29191.0,2011
PHL,LGA,1,12861.0,2011
PHL,LGA,2,10059.0,2011
PHL,LGA,3,13342.0,2011
PHL,LGA,4,13210.0,2011
PHL,LGA,5,14254.0,2011
PHL,LGA,6,15191.0,2011
PHL,LGA,7,14768.0,2011
PHL,LGA,8,15200.0,2011
PHL,LGA,9,16727.0,2011
PHL,LGA,10,17307.0,2011
PHL,LGA,11,17305.0,2011
PHL,LGA,12,17588.0,2011
PHL,MCO,1,53677.0,2011
PHL,MCO,2,56752.0,2011
PHL,MCO,3,73573.0,2011
PHL,MCO,4,70397.0,2011
PHL,MCO,5,57759.0,2011
PHL,MCO,6,50983.0,2011
PHL,MCO,7,57290.0,2011
PHL,MCO,8,56554.0,2011
PHL,MCO,9,45701.0,2011
PHL,MCO,10,55900.0,2011
PHL,MCO,11,59304.0,2011
PHL,MCO,12,60028.0,2011
PHL,MIA,1,18396.0,2011
PHL,MIA,2,20097.0,2011
PHL,MIA,3,24672.0,2011
PHL,MIA,4,22411.0,2011
PHL,MIA,5,21477.0,2011
PHL,MIA,6,19490.0,2011
PHL,MIA,7,20081.0,2011
PHL,MIA,8,19619.0,2011
PHL,MIA,9,16005.0,2011
PHL,MIA,10,20257.0,2011
PHL,MIA,11,20593.0,2011
PHL,MIA,12,24765.0,2011
PHL,MSP,1,18286.0,2011
PHL,MSP,2,16315.0,2011
PHL,MSP,3,20811.0,2011
PHL,MSP,4,21447.0,2011
PHL,MSP,5,22913.0,2011
PHL,MSP,6,24594.0,2011
PHL,MSP,7,27537.0,2011
PHL,MSP,8,26895.0,2011
PHL,MSP,9,24143.0,2011
PHL,MSP,10,23701.0,2011
PHL,MSP,11,22670.0,2011
PHL,MSP,12,20187.0,2011
PHL,ORD,1,46323.0,2011
PHL,ORD,2,40712.0,2011
PHL,ORD,3,56576.0,2011
PHL,ORD,4,56141.0,2011
PHL,ORD,5,58465.0,2011
