,Departure,DateOfDeparture,MonthlyPAXMean,WeekdayPAXMean,WeeklyPAXMean
2727,MIA,2012-01-14,10.7564993642085,10.1532097120846,10.66311306434
2728,DFW,2012-02-17,10.9252580951582,11.334770797711,10.9184758926327
2729,SFO,2013-02-07,11.1652391878849,11.5258261882789,11.482957612902
2730,BOS,2011-12-12,10.4632571808181,11.3980507884823,10.9739524240115
2731,LGA,2012-11-24,11.0517447554759,9.76564961347506,9.65697619238538
2732,MCO,2012-07-05,10.5875595969612,11.244282984,10.489409851625
2733,LAX,2012-01-12,11.27208698888,11.6678915221641,11.6623588360526
2734,DEN,2012-12-11,10.4051399165647,10.78656887605,10.7083863812604
2735,DTW,2011-10-07,10.8506540675376,10.8474181796174,10.42060847657
2736,EWR,2012-10-19,11.0474221961769,10.7461537145775,11.2335128806583
2737,PHL,2013-01-27,10.5610571881515,10.4783051254079,10.3345285083008
2738,LGA,2011-09-26,11.8464516484642,11.8298603282886,11.9271750470038
2739,SFO,2011-11-29,11.2612044784234,11.2731863042331,11.1321909940538
2740,BOS,2012-08-18,10.7510865571418,9.26756528117,10.03458589026
2741,PHL,2011-11-16,10.7832332594174,11.1546495472498,11.1201702333231
2742,DTW,2013-02-06,10.3869591672672,10.8682506128973,10.8147673576137
2743,PHL,2012-08-13,10.7291083842342,11.3317960184457,10.4910784811967
2744,SEA,2011-09-19,11.2242868110271,10.9697095492458,11.4816261822667
2745,ORD,2013-02-02,11.3429588383573,10.0283188007474,10.9760863023833
2746,LAS,2011-09-26,11.0911524074966,10.7858874535237,11.2438888752643
2747,LAX,2012-07-26,11.391544960945,11.6678915221641,11.4942309527
2748,EWR,2012-11-07,10.4200136713908,10.9632299236616,10.4303918982262
2749,LAX,2012-04-23,11.4119945495386,11.4918469543651,11.39652281429
2750,LAX,2013-01-14,11.27208698888,11.4918469543651,11.6623588360526
2751,DFW,2011-11-24,10.7595028669518,11.3649594343707,9.89093110187074
2752,SEA,2012-10-12,10.7946417984932,11.1271914162474,10.44240359838
2753,ORD,2012-03-01,11.2039064875678,11.7012876514128,11.1697619735595
2754,BOS,2012-08-15,10.7510865571418,11.57127662646,10.03458589026
2755,IAH,2011-12-05,10.3852174543442,10.6539404981479,10.7024973335067
2756,EWR,2011-12-19,10.2771148959259,11.2321697452369,10.7149728200525
2757,ATL,2012-05-21,11.244897594285,11.4174821150956,11.173934793255
2758,ORD,2012-12-25,10.7477670781003,11.4259437332021,9.87860672492594
2759,DTW,2012-04-18,10.5305123751041,10.8682506128973,11.0518011754
2760,ORD,2012-01-11,11.0897191032697,11.5763253169695,11.5390322315383
2761,DFW,2012-04-19,11.1760816791704,11.3649594343707,11.2671519361692
2762,SFO,2013-01-22,10.9640841452788,11.2731863042331,11.1435614350683
2763,ATL,2013-03-01,10.9238244018366,11.2452830410363,10.7000371441407
2764,LAS,2011-12-16,10.176460234586,11.1633447411449,10.158733991755
2765,DFW,2013-02-26,10.9252580951582,11.0105699121597,10.8013266688645
2766,JFK,2011-09-22,11.3656028193496,11.3030698255037,11.7734343733909
2767,DFW,2012-06-24,11.2273288960637,10.7258587942044,11.0175375157962
2768,JFK,2012-11-16,11.085788402275,11.4544837388269,10.9749719010707
2769,PHL,2012-07-10,10.5840155739779,10.9647900169658,11.0586846676
2770,DEN,2012-03-10,10.4915367302155,9.55590371884156,10.5326109313464
2771,ATL,2012-10-07,11.2466543461049,10.7841705489568,11.395533653116
2772,LAS,2012-08-29,10.7079400294991,10.6151899016265,10.3115276749911
2773,MIA,2012-04-19,10.8688535058833,10.6280117271903,10.94208471455
2774,DEN,2011-10-13,10.818385590131,10.9496768109714,10.8070099894367
2775,DEN,2012-12-04,10.4051399165647,10.78656887605,10.5939952799677
2776,DEN,2012-05-10,11.0159536419945,10.9496768109714,10.9421990061625
2777,DFW,2012-04-16,11.1760816791704,11.421708391198,11.2671519361692
2778,SEA,2012-02-14,10.560477505344,10.8382545243245,10.6433744912827
2779,LAX,2011-12-23,11.160829711438,11.7046174466157,11.2033893920318
2780,ORD,2012-01-24,11.0897191032697,11.4259437332021,11.0568543460962
2781,ORD,2011-12-14,10.7477670781003,11.5763253169695,11.5727462634836
2782,SFO,2012-12-26,10.9090738854506,11.3480337014324,9.8230615056
2783,ATL,2012-05-11,11.244897594285,11.2452830410363,11.2629435937053
2784,PHL,2011-11-10,10.7832332594174,11.3080818645848,11.2544028005059
2785,JFK,2012-03-09,11.2998951997929,11.4544837388269,11.4530629427429
2786,IAH,2013-03-03,10.4554859795975,10.6844560645379,9.815723453945
2787,ATL,2012-10-08,11.2466543461049,11.4174821150956,11.395533653116
2788,IAH,2011-11-17,10.6659192942819,11.2001243553612,11.402676116225
2789,CLT,2012-11-03,10.2814944796235,8.96905204120936,10.2517155077771
2790,MSP,2013-03-02,10.5125926414196,9.39315278855139,9.89607061745857
2791,DFW,2012-02-10,10.9252580951582,11.334770797711,10.9951183035523
2792,ORD,2012-09-23,11.4171534533023,11.1469405601366,11.6450603198394
2793,EWR,2012-07-22,10.6699218053519,10.6809814122467,10.9764583081
2794,DEN,2012-09-14,10.8142720420334,10.8007951104612,10.9452326326383
2795,ORD,2011-09-22,11.4171534533023,11.7012876514128,11.6762996522813
2796,SFO,2013-02-13,11.1652391878849,11.3480337014324,10.9471149496588
2797,ORD,2012-05-15,11.4519192265109,11.4259437332021,12.1036477668389
2798,LAX,2011-09-08,11.5344243041897,11.6678915221641,11.4522545679904
2799,DEN,2012-04-25,10.6909596282393,10.8758461074249,10.7765802283471
2800,SFO,2012-02-02,11.1652391878849,11.5258261882789,11.0745415123788
2801,LGA,2011-10-02,11.7456001158155,10.84981014069,12.10198548735
2802,ORD,2013-01-01,11.0897191032697,11.4259437332021,10.4689324504884
2803,EWR,2012-09-26,11.005931566436,10.9632299236616,11.0458897790033
2804,SFO,2013-02-03,11.1652391878849,11.1317029296239,11.0745415123788
2805,ATL,2012-07-10,10.9673289854857,11.0474358864423,11.3118146875636
2806,DTW,2011-12-09,10.0538130466545,10.8474181796174,10.5607383622133
2807,LAX,2012-03-11,11.4576652546512,11.2829811360145,11.5147663358154
2808,EWR,2012-06-12,11.0848138393626,10.8901296720041,10.9187873661857
2809,PHL,2011-10-13,10.93296933993,11.3080818645848,10.616301402221
2810,SFO,2012-11-28,11.2612044784234,11.3480337014324,11.1321909940538
2811,LGA,2012-10-07,11.7456001158155,10.84981014069,12.1880744850053
2812,DTW,2012-02-21,10.3869591672672,10.8460270246324,10.055590612749
2813,PHX,2012-08-23,10.5149983732118,11.0198091780988,10.9919058623
2814,DTW,2012-10-17,10.8506540675376,10.8682506128973,10.7208758040286
2815,DEN,2011-10-26,10.818385590131,10.8758461074249,10.8854431585359
2816,EWR,2013-01-29,10.5118315536221,10.8901296720041,10.8339014370207
2817,DTW,2012-07-06,10.8027297327585,10.8474181796174,9.86248979987
2818,PHL,2011-10-06,10.93296933993,11.3080818645848,11.1833197563577
2819,SFO,2012-09-12,11.3598612209265,11.3480337014324,11.2805852790211
2820,ATL,2013-02-14,10.9483066347523,11.2753141132658,10.8512515351804
2821,CLT,2013-02-19,10.2157380426409,10.9196362517441,10.672148363266
2822,ORD,2012-09-20,11.4171534533023,11.7012876514128,11.6762996522813
2823,EWR,2012-03-13,10.7909964325816,10.8901296720041,10.960387770175
2824,EWR,2011-11-07,10.4200136713908,11.2321697452369,10.4303918982262
2825,SEA,2012-11-21,10.8851576799842,10.9511871234233,10.2625318768414
2826,ORD,2013-01-06,11.0897191032697,11.1469405601366,10.4689324504884
2827,CLT,2012-04-06,10.904060179415,10.4765602610848,9.97334858921667
2828,ORD,2012-10-14,11.6086506460176,11.1469405601366,11.7724800731183
2829,LAX,2011-09-04,11.5344243041897,11.2829811360145,11.4522545679904
2830,LAX,2013-01-19,11.27208698888,10.8779034609239,11.2402627670127
2831,DFW,2013-02-03,10.9252580951582,10.7258587942044,10.8606536898932
2832,PHL,2012-06-27,11.1486656131281,11.1546495472498,11.2724987078
2833,LAX,2012-05-21,11.647827346905,11.4918469543651,11.134222712631
2834,MCO,2012-04-05,11.0048817271882,11.244282984,11.0260037236333
2835,MCO,2012-08-03,11.3002778891875,11.1827857185385,10.7385093550033
2836,DFW,2012-12-10,10.4593934636056,11.421708391198,10.9586760305815
2837,LAX,2012-09-12,11.5344243041897,11.4431077749887,11.6158540342844
2838,PHX,2011-11-20,10.6951333073756,10.3682568108464,10.055903024535
2839,JFK,2012-05-29,11.839419464296,11.1244704682505,12.4254357316667
2840,MSP,2012-12-01,10.3937877974083,9.39315278855139,10.5633733381829
2841,MCO,2012-01-12,10.8445829474577,11.244282984,11.2026350693714
2842,JFK,2013-02-02,11.1288891292849,11.0071039598169,10.680266727625
2843,DEN,2012-02-04,10.6435501727357,9.55590371884156,10.4263402962053
2844,LGA,2012-08-19,11.1959338224071,10.84981014069,11.0513148424473
2845,MCO,2011-11-08,10.8587546651821,10.7711571475276,11.19675938438
2846,ATL,2012-09-18,11.0125713269174,11.0474358864423,11.2069795216019
2847,LAX,2011-09-11,11.5344243041897,11.2829811360145,11.6158540342844
2848,MCO,2012-01-03,10.8445829474577,10.7711571475276,10.42654367495
2849,DEN,2012-11-19,10.616329692477,11.0716034552842,9.76247899520046
2850,PHX,2012-12-30,10.2181759139026,10.3682568108464,9.45338344316
2851,LAS,2013-01-23,10.7264899548344,10.6151899016265,10.9923664674383
2852,SFO,2011-11-08,11.2612044784234,11.2731863042331,11.412113206224
2853,SFO,2012-09-01,11.3598612209265,10.509031327209,11.7153998581831
2854,LAS,2012-08-01,10.7079400294991,10.6151899016265,10.429739173465
2855,ATL,2012-01-19,10.8722063786673,11.2753141132658,10.9372320782893
2856,PHL,2012-08-09,10.7291083842342,11.3080818645848,10.549958949655
2857,DFW,2012-05-07,10.872086279321,11.421708391198,11.1974292437382
2858,LGA,2012-11-08,11.0517447554759,12.0208576160081,11.5116576846678
2859,PHL,2012-06-28,11.1486656131281,11.3080818645848,11.2724987078
2860,ATL,2012-12-09,10.5960251009596,10.7841705489568,11.1668567950196
2861,LAS,2012-11-19,10.7407520191126,10.7858874535237,10.1995440023717
2862,PHL,2011-11-08,10.7832332594174,10.9647900169658,11.2544028005059
2863,LGA,2013-02-06,10.9347961446718,11.9798840937432,10.8598478482208
2864,DEN,2012-05-18,11.0159536419945,10.8007951104612,11.0451611594909
2865,MIA,2012-07-23,10.3035871874383,10.7972984632124,10.2137646863
2866,JFK,2012-10-25,11.3969680111376,11.3030698255037,11.1044728448667
2867,BOS,2012-09-13,11.3628994822824,11.589740947341,11.6441104367941
2868,LAX,2012-09-24,11.5344243041897,11.4918469543651,11.4290672050971
2869,EWR,2012-05-27,10.975676619157,10.6809814122467,10.0349889493583
2870,LAX,2012-09-30,11.5344243041897,11.2829811360145,11.5509475910303
2871,BOS,2011-10-09,11.2927305073232,10.2952626313427,11.17571620226
2872,DTW,2011-10-18,10.8506540675376,10.8460270246324,10.7208758040286
2873,LAS,2012-01-06,10.7264899548344,11.1633447411449,10.2381496861138
2874,MSP,2011-10-22,11.0371185732268,9.39315278855139,10.6608807930457
2875,EWR,2012-01-23,10.5118315536221,11.2321697452369,10.7232531505237
2876,CLT,2011-11-30,10.2814944796235,11.0317528255396,11.18523211915
2877,EWR,2012-06-03,11.0848138393626,10.6809814122467,11.2623809523
2878,LAS,2012-05-17,11.0853228109145,11.0708968642921,10.9078177688775
2879,BOS,2011-11-16,11.1098576260649,11.57127662646,11.4066290168894
2880,MCO,2012-06-13,10.8960112510667,11.0270678718,11.0911785195
2881,MIA,2012-10-30,10.7314255076942,10.580207354056,10.6181910159729
2882,ATL,2012-08-03,11.1218545766841,11.2452830410363,10.9509946446
2883,BOS,2012-03-01,11.0789471728684,11.589740947341,10.6011206143825
2884,DFW,2012-03-22,11.0311512247768,11.3649594343707,11.6091644734778
2885,LAX,2011-12-10,11.160829711438,10.8779034609239,11.434821162332
2886,ORD,2013-01-02,11.0897191032697,11.5763253169695,10.4689324504884
2887,LGA,2011-09-07,11.8464516484642,11.9798840937432,11.7308990084882
2888,SEA,2012-04-07,10.8289907415775,9.88097558873259,10.7419887491
2889,EWR,2012-06-14,11.0848138393626,10.9324383654187,10.9187873661857
2890,SFO,2012-05-21,11.4525059437458,11.2447785394506,11.7166075804462
2891,ORD,2011-09-07,11.4171534533023,11.5763253169695,10.9952380715976
2892,ATL,2011-11-17,10.982421665418,11.2753141132658,11.2027602226513
2893,JFK,2012-06-13,11.4443747865961,11.2637518214344,10.175198849555
2894,DTW,2012-12-31,10.0538130466545,10.7690768760526,8.98045550216333
2895,LGA,2012-10-31,11.7456001158155,11.9798840937432,10.3509004959924
2896,DEN,2012-08-05,10.8523683373953,10.6205023879042,11.0224772004
2897,ATL,2012-03-18,10.9238244018366,10.7841705489568,11.1441268457316
2898,SEA,2012-11-15,10.8851576799842,11.2069425532707,11.2293190628011
2899,MIA,2011-12-13,10.4764400150615,10.580207354056,11.0812672068286
2900,MCO,2011-10-27,11.1009397063111,11.244282984,11.2475530175833
2901,LAX,2012-05-14,11.647827346905,11.4918469543651,11.6694646619714
2902,LAX,2011-09-09,11.5344243041897,11.7046174466157,11.4522545679904
2903,SFO,2013-02-21,11.1652391878849,11.5258261882789,10.8374596295647
2904,LAS,2011-12-24,10.176460234586,10.3013190830535,9.51160118701
2905,SFO,2013-01-05,10.9640841452788,10.509031327209,10.7563512876626
2906,DEN,2011-10-27,10.818385590131,10.9496768109714,10.8854431585359
2907,DEN,2011-10-10,10.818385590131,11.0716034552842,10.8070099894367
2908,LAX,2011-10-25,11.5888636319787,11.2821556260171,11.6775400581895
2909,PHX,2012-06-20,10.5002929315343,10.7333438137606,10.9918987779
2910,DEN,2012-09-29,10.8142720420334,9.55590371884156,10.93965808098
2911,EWR,2013-01-01,10.5118315536221,10.8901296720041,10.0969061366195
2912,ATL,2013-02-15,10.9483066347523,11.2452830410363,10.8512515351804
2913,LGA,2012-11-19,11.0517447554759,11.8298603282886,9.65697619238538
2914,SFO,2013-01-02,10.9640841452788,11.3480337014324,10.7563512876626
2915,MIA,2012-12-18,10.4764400150615,10.580207354056,10.3274790918125
2916,DTW,2012-12-02,10.0538130466545,10.2435957230031,10.5607383622133
2917,SEA,2012-01-23,10.4916565985922,10.9697095492458,10.484698735045
2918,LAS,2013-01-16,10.7264899548344,10.6151899016265,10.2770533343364
2919,SEA,2012-10-21,10.7946417984932,10.4445335195561,10.8114200123033
2920,DEN,2011-11-28,10.616329692477,11.0716034552842,10.8037867016125
2921,LGA,2011-10-05,11.7456001158155,11.9798840937432,12.10198548735
2922,ATL,2012-06-08,11.2675931737555,11.2452830410363,11.3715798778125
2923,BOS,2012-09-19,11.3628994822824,11.57127662646,11.4554679341339
2924,ORD,2011-09-29,11.4171534533023,11.7012876514128,11.6450603198394
2925,MSP,2012-07-25,10.88266157428,11.2786501626185,11.20682844582
2926,MSP,2012-11-18,10.7623063239459,10.2670126975129,9.98916293084
2927,ORD,2012-03-04,11.2039064875678,11.1469405601366,11.4442270152581
2928,DFW,2012-04-15,11.1760816791704,10.7258587942044,11.2671519361692
2929,DTW,2012-02-05,10.3869591672672,10.2435957230031,10.8147673576137
2930,LAS,2012-06-10,10.8814749755833,10.9898638422471,11.0294761468833
2931,EWR,2012-08-11,10.6786557617261,9.62753091439696,10.6109544536689
2932,LGA,2012-12-02,10.8461752695516,10.84981014069,11.4673202944433
2933,DEN,2013-01-14,10.4889502088442,11.0716034552842,10.54336677106
2934,DFW,2012-04-18,11.1760816791704,11.2645614220793,11.2671519361692
2935,DEN,2012-01-08,10.4889502088442,10.6205023879042,10.54336677106
2936,LAX,2012-05-29,11.647827346905,11.2821556260171,11.6799373048333
2937,MIA,2012-03-04,10.3750093009413,10.6787375360088,10.405330153715
2938,MSP,2011-09-14,10.9526345357929,11.2786501626185,11.0250170608455
2939,DTW,2012-01-12,10.4779180638166,10.9743570472382,10.7824548968425
2940,SFO,2012-09-18,11.3598612209265,11.2731863042331,11.5841921830739
2941,LAS,2012-08-08,10.7079400294991,10.6151899016265,10.5315814350475
2942,DFW,2013-02-13,10.9252580951582,11.2645614220793,10.9184758926327
2943,JFK,2012-07-08,11.39187705632,11.3577388607836,11.15106109402
2944,BOS,2013-01-20,10.3995394267986,10.2952626313427,10.4467683265065
2945,SEA,2012-01-30,10.4916565985922,10.9697095492458,10.4077165699478
2946,LAX,2013-03-02,11.4576652546512,10.8779034609239,11.0930180608396
2947,ATL,2013-02-25,10.9483066347523,11.4174821150956,11.0207733495763
2948,SEA,2012-12-06,10.4427340715667,11.2069425532707,10.4732450730886
2949,SFO,2011-09-14,11.3598612209265,11.3480337014324,11.2805852790211
2950,PHL,2012-09-05,11.0665484933616,11.1546495472498,10.2389936986627
2951,BOS,2012-12-14,10.4632571808181,11.0845112624619,10.9739524240115
2952,SEA,2011-11-21,10.8851576799842,10.9697095492458,10.2625318768414
2953,DTW,2013-02-13,10.3869591672672,10.8682506128973,10.2346766368486
2954,PHX,2012-06-05,10.5002929315343,10.6203479539348,10.5527658012
2955,MSP,2012-07-20,10.88266157428,11.1721745117658,10.9143941394667
2956,JFK,2012-02-10,11.1288891292849,11.4544837388269,11.26045979465
2957,LAX,2012-10-05,11.5888636319787,11.7046174466157,11.5509475910303
2958,MIA,2012-03-09,10.3750093009413,10.7252320396895,10.405330153715
2959,PHL,2012-05-14,10.9585525486496,11.3317960184457,11.139727631609
2960,LAS,2012-06-27,10.8814749755833,10.6151899016265,10.816086276875
2961,ORD,2012-11-17,11.3478629734974,10.0283188007474,11.7998685664606
2962,ATL,2012-12-13,10.5960251009596,11.2753141132658,11.1668567950196
2963,ATL,2012-12-28,10.5960251009596,11.2452830410363,9.73583869466515
2964,ORD,2012-11-01,11.3478629734974,11.7012876514128,11.258568582913
2965,SEA,2012-02-05,10.560477505344,10.4445335195561,10.5468057194813
2966,LAX,2012-12-12,11.160829711438,11.4431077749887,11.434821162332
2967,SFO,2012-12-14,10.9090738854506,11.522076148468,11.4615504525788
2968,DEN,2012-06-19,10.8911501596919,10.78656887605,10.83757360763
2969,ATL,2011-10-01,11.2466543461049,9.97610213184916,11.198632768585
2970,IAH,2012-02-09,10.5913844318611,11.2001243553612,10.6986217204833
2971,ORD,2011-10-06,11.6086506460176,11.7012876514128,11.514989383333
2972,SEA,2012-05-28,10.7766082562487,10.9697095492458,10.6012012761525
2973,ATL,2012-07-15,10.9673289854857,10.7841705489568,11.5314539676429
2974,DTW,2012-11-22,10.397125212545,10.9743570472382,9.3086548037
2975,CLT,2012-07-31,10.8966604829762,10.9196362517441,11.4305300449
2976,ORD,2012-10-06,11.6086506460176,10.0283188007474,11.514989383333
2977,LGA,2012-10-01,11.7456001158155,11.8298603282886,12.10198548735
2978,PHL,2012-08-25,10.7291083842342,9.26692191894803,10.733263601095
2979,BOS,2012-09-25,11.3628994822824,11.3122554161234,11.2761339871188
2980,MCO,2012-03-03,10.8225779628806,10.3401238564986,11.0062618270438
2981,LAX,2012-08-16,11.7206219803485,11.6678915221641,11.8924283063727
2982,SEA,2012-08-20,11.177097333419,10.9697095492458,11.2542442406571
2983,SFO,2012-05-24,11.4525059437458,11.5258261882789,11.7166075804462
2984,LAS,2011-10-14,11.2174171724103,11.1633447411449,11.3832699900857
2985,MCO,2012-11-06,10.8587546651821,10.7711571475276,11.19675938438
2986,DTW,2012-11-27,10.397125212545,10.8460270246324,10.399844576659
2987,PHX,2012-08-27,10.5149983732118,10.59977285993,10.4805054265383
2988,ATL,2013-02-19,10.9483066347523,11.0474358864423,11.0207733495763
2989,SFO,2011-10-10,11.3262120233076,11.2447785394506,11.4191838814706
2990,BOS,2012-02-23,10.8276335167652,11.589740947341,10.9162108565112
2991,ORD,2012-11-20,11.3478629734974,11.4259437332021,10.5590875511525
2992,ORD,2011-12-28,10.7477670781003,11.5763253169695,9.87860672492594
2993,BOS,2012-05-24,11.1699326281673,11.589740947341,11.874041763525
2994,BOS,2011-11-11,11.1098576260649,11.0845112624619,11.6650852673333
2995,PHL,2011-10-17,10.93296933993,11.3317960184457,11.376741126875
2996,MSP,2012-08-11,11.3193486902152,9.39315278855139,11.0372048131775
2997,MSP,2012-02-01,10.7771121651468,11.2786501626185,10.9567101748
2998,SFO,2012-06-26,11.5977789845796,11.2731863042331,11.7082004068467
2999,LAX,2011-10-19,11.5888636319787,11.4431077749887,11.746552366365
3000,SFO,2012-01-21,10.9640841452788,10.509031327209,10.5919021260125
3001,BOS,2013-01-26,10.3995394267986,9.26756528117,10.3975204442031
3002,ORD,2012-10-25,11.6086506460176,11.7012876514128,11.8435227296089
3003,SFO,2012-06-19,11.5977789845796,11.2731863042331,11.6212945659077
3004,EWR,2011-12-08,10.2771148959259,10.9324383654187,11.029762996517
3005,PHX,2012-03-11,10.929267356346,10.3682568108464,11.3768145572333
3006,LAS,2012-01-18,10.7264899548344,10.6151899016265,10.2770533343364
3007,ATL,2013-02-26,10.9483066347523,11.0474358864423,10.7000371441407
3008,DEN,2012-03-30,10.4915367302155,10.8007951104612,10.73493450779
3009,LAS,2012-10-17,11.2174171724103,10.6151899016265,11.2469776898545
3010,SFO,2012-02-17,11.1652391878849,11.522076148468,10.9471149496588
3011,LAX,2012-06-13,11.5045439058963,11.4431077749887,11.6586796207667
3012,EWR,2012-08-07,10.6786557617261,10.8901296720041,10.6109544536689
3013,SEA,2012-01-26,10.4916565985922,11.2069425532707,10.484698735045
3014,PHL,2011-11-22,10.7832332594174,10.9647900169658,9.51503246384154
3015,EWR,2011-11-04,10.4200136713908,10.7461537145775,10.59819641885
3016,MIA,2012-04-20,10.8688535058833,10.7252320396895,10.94208471455
3017,BOS,2012-06-10,11.3006647084926,10.2952626313427,10.6964031812188
3018,MCO,2013-02-05,11.1365337393221,10.7711571475276,10.9735816969367
3019,PHL,2012-12-25,10.333256356517,10.9647900169658,9.347149481427
3020,LAS,2012-02-25,10.7011079719927,10.3013190830535,10.8725056514593
3021,BOS,2012-06-13,11.3006647084926,11.57127662646,10.6964031812188
3022,DFW,2012-02-06,10.9252580951582,11.421708391198,10.9951183035523
3023,LAX,2011-09-30,11.5344243041897,11.7046174466157,11.4290672050971
3024,LAS,2012-08-19,10.7079400294991,10.9898638422471,10.7719531316618
3025,MCO,2012-05-22,10.8731364019231,10.7711571475276,10.4829003576
3026,CLT,2011-09-05,10.4192219029964,10.9270039144755,10.363115636365
3027,LGA,2012-03-21,11.1819224199005,11.9798840937432,11.24185535926
3028,IAH,2013-02-26,10.5913844318611,10.349611127426,9.815723453945
3029,DEN,2012-01-21,10.4889502088442,9.55590371884156,10.3979026312365
3030,ORD,2013-02-26,11.3429588383573,11.4259437332021,11.1697619735595
3031,SEA,2012-12-05,10.4427340715667,10.9511871234233,10.4732450730886
3032,ORD,2011-10-20,11.6086506460176,11.7012876514128,11.7724800731183
3033,SFO,2011-11-26,11.2612044784234,10.509031327209,11.1321909940538
3034,JFK,2011-09-16,11.3656028193496,11.4544837388269,11.2771253499289
3035,MSP,2013-02-21,10.7771121651468,11.5402513449149,11.3271595371
3036,SEA,2012-09-24,11.2242868110271,10.9697095492458,11.0323721247018
3037,IAH,2012-10-07,10.8121635771942,10.6844560645379,11.3733219206167
3038,ATL,2012-02-06,10.9483066347523,11.4174821150956,11.1150667344903
3039,ORD,2012-11-03,11.3478629734974,10.0283188007474,11.258568582913
3040,MSP,2012-07-03,10.88266157428,11.0352033499738,9.87247949719
3041,EWR,2012-11-11,10.4200136713908,10.6809814122467,10.8990737029589
3042,PHX,2012-12-03,10.2181759139026,10.59977285993,10.972641507425
3043,DFW,2012-07-26,11.0822823756476,11.3649594343707,11.1154285562775
3044,ATL,2012-08-31,11.1218545766841,11.2452830410363,10.7050309914008
3045,LAS,2011-10-09,11.2174171724103,10.9898638422471,11.3832699900857
3046,ATL,2011-12-27,10.5960251009596,11.0474358864423,9.73583869466515
3047,LGA,2012-07-29,11.4391145000458,10.84981014069,11.4140202302157
3048,SEA,2012-05-09,10.7766082562487,10.9511871234233,10.93274147539
3049,LGA,2012-09-03,11.8464516484642,11.8298603282886,11.7308990084882
3050,DFW,2012-10-27,11.1979500206441,9.68968891917538,11.34789289685
3051,BOS,2012-10-23,11.2927305073232,11.3122554161234,11.548959125384
3052,MCO,2012-07-10,10.5875595969612,10.7711571475276,10.2509709658433
3053,MIA,2012-02-07,10.7319837922636,10.580207354056,10.812488273625
3054,MSP,2012-02-15,10.7771121651468,11.2786501626185,10.674289282316
3055,ORD,2012-08-10,11.3333438577217,11.3822723248095,11.175571826665
3056,LAX,2012-06-17,11.5045439058963,11.2829811360145,11.3905970809357
3057,SEA,2012-10-11,10.7946417984932,11.2069425532707,10.44240359838
3058,IAH,2012-04-17,10.7762096921336,10.349611127426,10.9739001456
3059,BOS,2012-08-27,10.7510865571418,11.3980507884823,10.6986794228075
3060,LGA,2012-06-10,11.5411907738044,10.84981014069,10.9751328711122
3061,JFK,2012-06-18,11.4443747865961,11.558400654196,12.12431740406
3062,DEN,2011-11-09,10.616329692477,10.8758461074249,10.93379814785
3063,JFK,2012-01-28,11.24891039476,11.0071039598169,11.2043066811415
3064,JFK,2012-01-26,11.24891039476,11.3030698255037,11.2043066811415
3065,ATL,2012-01-06,10.8722063786673,11.2452830410363,10.2511186196459
3066,ORD,2012-04-21,11.3585187911856,10.0283188007474,11.6734292653242
3067,CLT,2011-11-21,10.2814944796235,10.9270039144755,9.9451084662725
3068,SFO,2012-07-30,11.2491259971573,11.2447785394506,11.4642110487909
3069,BOS,2012-01-29,10.3995394267986,10.2952626313427,10.6339262368208
3070,ATL,2012-09-06,11.0125713269174,11.2753141132658,10.9441386078003
3071,PHX,2012-11-19,10.6951333073756,10.59977285993,10.055903024535
3072,IAH,2011-10-19,10.8121635771942,10.5420334951236,10.8568705551975
3073,ORD,2012-07-10,11.2819351146499,11.4259437332021,11.6428410340611
3074,IAH,2013-01-31,10.9452458065706,11.2001243553612,10.68583507825
3075,DFW,2011-09-09,11.191341090161,11.334770797711,10.8570918589861
3076,SEA,2012-05-20,10.7766082562487,10.4445335195561,10.7000024752575
3077,IAH,2013-02-14,10.5913844318611,11.2001243553612,10.63439629329
3078,DFW,2012-03-02,11.0311512247768,11.334770797711,10.8013266688645
3079,PHL,2013-03-01,10.3988437113397,10.7459127898702,10.825063499071
3080,LAX,2012-12-06,11.160829711438,11.6678915221641,11.5125703027432
3081,SFO,2012-08-24,11.4839192502872,11.522076148468,11.5530585823556
3082,EWR,2012-08-30,10.6786557617261,10.9324383654187,10.645722135354
3083,LAX,2012-07-25,11.391544960945,11.4431077749887,11.4942309527
3084,JFK,2011-09-03,11.3656028193496,11.0071039598169,11.1629405739993
3085,PHL,2012-07-16,10.5840155739779,11.3317960184457,10.7809439826
3086,ATL,2013-01-04,10.8722063786673,11.2452830410363,10.2511186196459
3087,BOS,2012-11-17,11.1098576260649,9.26756528117,11.4066290168894
3088,SFO,2011-09-02,11.3598612209265,11.522076148468,11.7153998581831
3089,DEN,2012-03-18,10.4915367302155,10.6205023879042,10.43203191303
3090,MSP,2012-10-29,11.0371185732268,11.2856497761247,11.0011424619742
3091,ATL,2012-02-23,10.9483066347523,11.2753141132658,11.0207733495763
3092,MCO,2011-09-18,10.6942156976816,10.6047887191327,11.0508553979
3093,DFW,2012-09-14,11.191341090161,11.334770797711,11.3525896384165
3094,EWR,2012-01-14,10.5118315536221,9.62753091439696,10.6533854305543
3095,JFK,2012-09-01,11.3656028193496,11.0071039598169,11.3616591263583
3096,LAX,2011-12-06,11.160829711438,11.2821556260171,11.5125703027432
3097,CLT,2012-05-04,10.63548784998,10.4765602610848,10.4994365263
3098,LAX,2012-12-11,11.160829711438,11.2821556260171,11.434821162332
3099,DEN,2012-10-30,10.818385590131,10.78656887605,10.5037004636068
